State,Year,Population,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
New Mexico,1973,1106000,49330,16601,28914,3815,4460.2,1501,2614.3,344.9
New Mexico,1974,1122000,53436,17762,32240,3434,4762.6,1583.1,2873.4,306.1
New Mexico,1975,1147000,60844,19828,37378,3638,5304.6,1728.7,3258.8,317.2
New Mexico,1976,1168000,66116,19617,42650,3849,5660.6,1679.5,3651.5,329.5
New Mexico,1977,1190000,55772,16882,35802,3088,4686.7,1418.7,3008.6,259.5
New Mexico,1978,1212000,56384,16188,36393,3803,4652.1,1335.6,3002.7,313.8
New Mexico,1979,1241000,64563,18385,41745,4433,5202.5,1481.5,3363.8,357.2
New Mexico,1980,1295474,69490,19335,45613,4542,5364.1,1492.5,3521,350.6
New Mexico,1981,1327000,73369,21405,47252,4712,5528.9,1613,3560.8,355.1
New Mexico,1982,1359000,79816,22135,53402,4279,5873.1,1628.8,3929.5,314.9
New Mexico,1983,1399000,79175,21813,53077,4285,5659.4,1559.2,3793.9,306.3
New Mexico,1984,1424000,79108,23349,51195,4564,5555.3,1639.7,3595.2,320.5
New Mexico,1985,1450000,83843,25432,53398,5013,5782.3,1753.9,3682.6,345.7
New Mexico,1986,1479000,87266,27283,54906,5077,5900.3,1844.7,3712.4,343.3
New Mexico,1987,1500000,88775,26815,56777,5183,5918.3,1787.7,3785.1,345.5
New Mexico,1988,1510000,89817,27737,56192,5888,5948.1,1836.9,3721.3,389.9
New Mexico,1989,1528000,89693,26146,58201,5346,5870,1711.1,3809,349.9
New Mexico,1990,1515069,89448,26343,58004,5101,5903.9,1738.7,3828.5,336.7
New Mexico,1991,1548000,90474,26672,58441,5361,5844.6,1723,3775.3,346.3
New Mexico,1992,1581000,86942,23896,57072,5974,5499.2,1511.4,3609.9,377.9
New Mexico,1993,1616000,86236,22966,56723,6547,5336.4,1421.2,3510.1,405.1
New Mexico,1994,1654000,87638,21945,57343,8350,5298.5,1326.8,3466.9,504.8
New Mexico,1995,1685000,94508,24383,61478,8647,5608.8,1447.1,3648.5,513.2
New Mexico,1996,1713000,98698,23586,65139,9973,5761.7,1376.9,3802.6,582.2
New Mexico,1997,1730000,104721,25126,67188,12407,6053.2,1452.4,3883.7,717.2
New Mexico,1998,1737000,100011,24213,65031,10767,5757.7,1394,3743.9,619.9
New Mexico,1999,1739844,89220,21481,59613,8126,5128,1234.7,3426.3,467.1
New Mexico,2000,1819046,86605,21339,57925,7341,4761,1173.1,3184.4,403.6
New Mexico,2001,1830935,83095,19552,56406,7137,4538.4,1067.9,3080.7,389.8
New Mexico,2002,1852044,80477,19634,53406,7437,4345.3,1060.1,2883.6,401.6
New Mexico,2003,1878562,76816,18997,50595,7224,4089.1,1011.3,2693.3,384.5
New Mexico,2004,1903006,79895,19924,52069,7902,4198.4,1047,2736.1,415.2
New Mexico,2005,1925985,79575,20939,50707,7929,4132,1087.2,2633,412
New Mexico,2006,1954599,76000,20906,45864,9230,3888.3,1069.6,2346.5,472.2
New Mexico,2007,1969915,75168,20823,45442,8903,3815.8,1057.1,2306.8,451.9
New Mexico,2008,1984356,75718,20706,46995,8017,3815.7,1043.5,2368.3,404
New Mexico,2009,2009671,74639,21955,46182,6502,3714,1092.5,2298,323.5
New Mexico,2010,2065913,70776,21023,44503,5250,3425.9,1017.6,2154.2,254.1
New Mexico,2011,2078674,73549,21419,46730,5400,3538.3,1030.4,2248.1,259.8
New Mexico,2012,2083540,75094,21384,48247,5463,3604.2,1026.3,2315.6,262.2
New Mexico,2013,2086895,78958,21828,51146,5984,3783.5,1046,2450.8,286.7
New Mexico,2014,2085572,73877,18505,49082,6290,3542.3,887.3,2353.4,301.6
New York,1965,18073000,495248,183443,253353,58452,2740.3,1015,1401.8,323.4
New York,1966,18258000,546904,196127,286409,64368,2995.4,1074.2,1568.7,352.5
New York,1967,18336000,617404,219157,314472,83775,3367.2,1195.2,1715.1,456.9
New York,1968,18113000,730938,250918,375143,104877,4035.4,1385.3,2071.1,579
New York,1969,18321000,731340,248477,367463,115400,3991.8,1356.2,2005.7,629.9
New York,1970,18190740,779701,267474,386553,125674,4286.3,1470.4,2125,690.9
New York,1971,18391000,789974,273704,388612,127658,4295.4,1488.2,2113.1,694.1
New York,1972,18366000,666063,239886,321096,105081,3626.6,1306.1,1748.3,572.1
New York,1973,18265000,678881,246246,320307,112328,3716.8,1348.2,1753.7,615
New York,1974,18111000,766276,271824,390357,104095,4231,1500.9,2155.4,574.8
New York,1975,18120000,866010,301996,447740,116274,4779.3,1666.6,2471,641.7
New York,1976,18084000,968751,318919,516328,133504,5357,1763.5,2855.2,738.2
New York,1977,17924000,942057,309735,498653,133669,5255.8,1728,2782,745.8
New York,1978,17748000,878736,292956,466516,119264,4951.2,1650.6,2628.6,672
New York,1979,17649000,933234,308302,500589,124343,5287.7,1746.9,2836.4,704.5
New York,1980,17506690,1029749,360925,535783,133041,5882,2061.6,3060.4,759.9
New York,1981,17594000,1026757,350422,539486,136849,5835.8,1991.7,3066.3,777.8
New York,1982,17659000,967369,295245,534244,137880,5478.1,1671.9,3025.3,780.8
New York,1983,17667000,881322,249115,504346,127861,4988.5,1410.1,2854.7,723.7
New York,1984,17735000,826969,222956,488621,115392,4662.9,1257.2,2755.1,650.6
New York,1985,17783000,828446,219633,502276,106537,4658.6,1235.1,2824.5,599.1
New York,1986,17772000,849827,217010,519570,113247,4781.8,1221.1,2923.5,637.2
New York,1987,17825000,881330,216826,539175,125329,4944.3,1216.4,3024.8,703.1
New York,1988,17898000,932845,218060,560887,153898,5212,1218.3,3133.8,859.9
New York,1989,17950000,926596,211130,544459,171007,5162.1,1176.2,3033.2,952.7
New York,1990,17990455,932416,208813,536012,187591,5182.8,1160.7,2979.4,1042.7
New York,1991,18058000,917467,204499,531681,181287,5080.7,1132.5,2944.3,1003.9
New York,1992,18119000,858178,193548,495708,168922,4736.3,1068.2,2735.8,932.3
New York,1993,18197000,814824,181709,481166,151949,4477.8,998.6,2644.2,835
New York,1994,18169000,745845,164650,452322,128873,4105,906.2,2489.5,709.3
New York,1995,18136000,674342,146562,425184,102596,3718.3,808.1,2344.4,565.7
New York,1996,18185000,619250,129828,399522,89900,3405.3,713.9,2197,494.4
New York,1997,18137000,584438,118306,386435,79697,3222.4,652.3,2130.6,439.4
New York,1998,18175000,536287,104821,363295,68171,2950.7,576.7,1998.9,375.1
New York,1999,18196601,489596,93217,338118,58261,2690.6,512.3,1858.1,320.2
New York,2000,18976457,483078,87946,340901,54231,2545.7,463.4,1796.4,285.8
New York,2001,19084350,458003,80400,329316,48287,2399.9,421.3,1725.6,253
New York,2002,19134293,442091,76700,318025,47366,2310.5,400.9,1662.1,247.5
New York,2003,19212425,432079,75453,311422,45204,2249,392.7,1620.9,235.3
New York,2004,19280727,422734,70696,311036,41002,2192.5,366.7,1613.2,212.7
New York,2005,19315721,405990,68034,302220,35736,2102,352.2,1565,185
New York,2006,19306183,398577,68617,297827,32133,2064.5,355.4,1542.7,166.4
New York,2007,19297729,383624,64914,290681,28029,1987.9,336.4,1506.3,145.2
New York,2008,19490297,388599,65544,297962,25093,1993.8,336.3,1528.8,128.7
New York,2009,19541453,377537,62769,292897,21871,1932,321.2,1498.8,111.9
New York,2010,19395206,379710,65839,293232,20639,1957.8,339.5,1511.9,106.4
New York,2011,19501616,371837,65227,287361,19249,1906.7,334.5,1473.5,98.7
New York,2012,19576125,375268,64389,293562,17317,1917,328.9,1499.6,88.5
New York,2013,19695680,358603,56444,286676,15483,1820.7,286.6,1455.5,78.6
New York,2014,19746227,339282,50781,272765,15736,1718.2,257.2,1381.4,79.7
North Carolina,1960,4556155,43556,12730,26865,3961,956,279.4,589.6,86.9
North Carolina,1961,4614000,45657,13485,28029,4143,989.5,292.3,607.5,89.8
North Carolina,1962,4731000,48704,14704,29642,4358,1029.5,310.8,626.5,92.1
North Carolina,1963,4760000,51877,15948,30877,5052,1089.9,335,648.7,106.1
North Carolina,1964,4852000,60397,19369,35554,5474,1244.8,399.2,732.8,112.8
North Carolina,1965,4914000,64317,20112,38309,5896,1308.9,409.3,779.6,120
North Carolina,1966,5000000,70436,22134,41258,7044,1408.7,442.7,825.2,140.9
North Carolina,1967,5029000,79167,25966,45856,7345,1574.2,516.3,911.8,146.1
North Carolina,1968,5135000,85031,27716,49442,7873,1655.9,539.7,962.8,153.3
North Carolina,1969,5205000,99083,31804,58614,8665,1903.6,611,1126.1,166.5
North Carolina,1970,5082059,115488,38918,68042,8528,2272.5,765.8,1338.9,167.8
North Carolina,1971,5146000,120495,41840,70109,8546,2341.5,813.1,1362.4,166.1
North Carolina,1972,5214000,116561,42375,65574,8612,2235.5,812.7,1257.7,165.2
North Carolina,1973,5273000,125183,47036,68984,9163,2374,892,1308.2,173.8
North Carolina,1974,5363000,162087,63654,88336,10097,3022.3,1186.9,1647.1,188.3
North Carolina,1975,5451000,184259,70051,104069,10139,3380.3,1285.1,1909.2,186
North Carolina,1976,5469000,190203,64289,116164,9750,3477.8,1175.5,2124,178.3
North Carolina,1977,5525000,186968,63765,112591,10612,3384,1154.1,2037.8,192.1
North Carolina,1978,5577000,193452,66031,116193,11228,3468.7,1184,2083.4,201.3
North Carolina,1979,5606000,220113,72687,134903,12523,3926.4,1296.6,2406.4,223.4
North Carolina,1980,5843665,244585,83150,148804,12631,4185.5,1422.9,2546.4,216.1
North Carolina,1981,5951000,243012,79545,151679,11788,4083.5,1336.7,2548.8,198.1
North Carolina,1982,6019000,246593,78787,156701,11105,4096.9,1309,2603.4,184.5
North Carolina,1983,6082000,229540,72348,147068,10124,3774.1,1189.5,2418.1,166.5
North Carolina,1984,6165000,224437,69747,143700,10990,3640.5,1131.3,2330.9,178.3
North Carolina,1985,6255000,231465,71985,147530,11950,3700.5,1150.8,2358.6,191
North Carolina,1986,6331000,244121,77557,153378,13186,3856,1225,2422.7,208.3
North Carolina,1987,6413000,267157,86964,165841,14352,4165.9,1356.1,2586,223.8
North Carolina,1988,6526000,284557,90791,177426,16340,4360.4,1391.2,2718.8,250.4
North Carolina,1989,6571000,309323,98792,191783,18748,4707.4,1503.5,2918.6,285.3
North Carolina,1990,6628637,322306,101444,202059,18803,4862.3,1530.4,3048.3,283.7
North Carolina,1991,6737000,352368,114009,218192,20167,5230.3,1692.3,3238.7,299.3
North Carolina,1992,6843000,350447,113117,217717,19613,5121.2,1653,3181.6,286.6
North Carolina,1993,6945000,345377,105270,220071,20036,4973,1515.8,3168.8,288.5
North Carolina,1994,7070000,351397,104118,225937,21342,4970.3,1472.7,3195.7,301.9
North Carolina,1995,7195000,359256,101995,234911,22350,4993.1,1417.6,3264.9,310.6
North Carolina,1996,7323000,361616,98539,238511,24566,4938.1,1345.6,3257,335.5
North Carolina,1997,7425000,362672,100002,238228,24442,4884.5,1346.8,3208.5,329.2
North Carolina,1998,7546000,357892,99951,233325,24616,4742.8,1324.6,3092,326.2
North Carolina,1999,7650789,354497,98457,230463,25577,4633.5,1286.9,3012.3,334.3
North Carolina,2000,8049313,355921,97888,232767,25266,4421.8,1216.1,2891.8,313.9
North Carolina,2001,8206105,363777,101889,237241,24647,4433,1241.6,2891,300.3
North Carolina,2002,8305820,353708,99535,229307,24866,4258.6,1198.4,2760.8,299.4
North Carolina,2003,8421190,359660,100687,232081,26892,4270.9,1195.6,2755.9,319.3
North Carolina,2004,8540468,355328,101193,227147,26988,4160.5,1184.9,2659.7,316
North Carolina,2005,8672459,353855,104298,221091,28466,4080,1202.6,2549,328
North Carolina,2006,8856505,364549,107333,227114,30102,4116.2,1211.9,2564.4,339.9
North Carolina,2007,9061032,369893,108700,233241,27952,4082.2,1199.6,2574.1,308.5
North Carolina,2008,9222414,372763,111556,234480,26727,4041.9,1209.6,2542.5,289.8
North Carolina,2009,9380884,343707,107830,215923,19954,3663.9,1149.5,2301.7,212.7
North Carolina,2010,9560234,329202,102826,208057,18319,3443.5,1075.6,2176.3,191.6
North Carolina,2011,9651103,337806,105534,215453,16819,3500.2,1093.5,2232.4,174.3
North Carolina,2012,9748364,328594,99323,213151,16120,3370.8,1018.9,2186.5,165.4
North Carolina,2013,9848917,305631,90182,201043,14406,3103.2,915.7,2041.3,146.3
North Carolina,2014,9943964,285697,79373,192694,13630,2873.1,798.2,1937.8,137.1
North Dakota,1960,632446,5545,1252,3863,430,876.8,198,610.8,68
North Dakota,1961,640000,5557,1286,3822,449,868.3,200.9,597.2,70.2
North Dakota,1962,642000,5999,1217,4246,536,934.4,189.6,661.4,83.5
North Dakota,1963,634000,6408,1207,4590,611,1010.7,190.4,724,96.4
North Dakota,1964,645000,6817,1546,4687,584,1056.9,239.7,726.7,90.5
North Dakota,1965,652000,6729,1348,4880,501,1032.1,206.7,748.5,76.8
North Dakota,1966,650000,7615,1439,5609,567,1171.5,221.4,862.9,87.2
North Dakota,1967,639000,8757,1541,6690,526,1370.4,241.2,1046.9,82.3
North Dakota,1968,625000,8609,1494,6611,504,1377.4,239,1057.8,80.6
North Dakota,1969,615000,8918,1533,6800,585,1450.1,249.3,1105.7,95.1
North Dakota,1970,617761,10331,1769,8000,562,1672.3,286.4,1295,91
North Dakota,1971,625000,12577,2124,9911,542,2012.3,339.8,1585.8,86.7
North Dakota,1972,632000,12273,2257,9443,573,1941.9,357.1,1494.1,90.7
North Dakota,1973,640000,12913,2454,9618,841,2017.7,383.4,1502.8,131.4
North Dakota,1974,637000,13441,2758,9840,843,2110,433,1544.7,132.3
North Dakota,1975,635000,14504,3424,10251,829,2284.1,539.2,1614.3,130.6
North Dakota,1976,643000,15705,3077,11603,1025,2442.5,478.5,1804.5,159.4
North Dakota,1977,653000,15893,2913,12035,945,2433.8,446.1,1843,144.7
North Dakota,1978,652000,15246,2758,11522,966,2338.3,423,1767.2,148.2
North Dakota,1979,657000,17703,3029,13607,1067,2694.5,461,2071.1,162.4
North Dakota,1980,652437,18984,3186,14629,1169,2909.7,488.3,2242.2,179.2
North Dakota,1981,658000,19237,3294,14859,1084,2923.6,500.6,2258.2,164.7
North Dakota,1982,670000,17328,3074,13314,940,2586.3,458.8,1987.2,140.3
North Dakota,1983,680000,17828,2967,13983,878,2621.8,436.3,2056.3,129.1
North Dakota,1984,686000,17354,2738,13856,760,2529.7,399.1,2019.8,110.8
North Dakota,1985,685000,18032,2925,14297,810,2632.4,427,2087.2,118.2
North Dakota,1986,679000,17343,2615,13914,814,2554.2,385.1,2049.2,119.9
North Dakota,1987,672000,18656,3060,14768,828,2776.2,455.4,2197.6,123.2
North Dakota,1988,663000,17695,2902,14007,786,2668.9,437.7,2112.7,118.6
North Dakota,1989,660000,16485,2369,13370,746,2497.7,358.9,2025.8,113
North Dakota,1990,638800,18196,2725,14621,850,2848.5,426.6,2288.8,133.1
North Dakota,1991,635000,17326,2367,14154,805,2728.5,372.8,2229,126.8
North Dakota,1992,636000,17935,2487,14498,950,2820,391,2279.6,149.4
North Dakota,1993,635000,17387,2370,14073,944,2738.1,373.2,2216.2,148.7
North Dakota,1994,638000,16933,2070,13899,964,2654.1,324.5,2178.5,151.1
North Dakota,1995,641000,17817,2248,14421,1148,2779.6,350.7,2249.8,179.1
North Dakota,1996,644000,16648,1991,13433,1224,2585.1,309.2,2085.9,190.1
North Dakota,1997,641000,16821,2300,13367,1154,2624.2,358.8,2085.3,180
North Dakota,1998,638000,16535,2274,13134,1127,2591.7,356.4,2058.6,176.6
North Dakota,1999,633666,14748,2337,11375,1036,2327.4,368.8,1795.1,163.5
North Dakota,2000,642200,14171,2093,11092,986,2206.6,325.9,1727.2,153.5
North Dakota,2001,636550,14834,2165,11583,1086,2330.4,340.1,1819.7,170.6
North Dakota,2002,633911,14762,2243,11501,1018,2328.7,353.8,1814.3,160.6
North Dakota,2003,633400,13364,1959,10327,1078,2109.9,309.3,1630.4,170.2
North Dakota,2004,636308,12493,2040,9516,937,1963.4,320.6,1495.5,147.3
North Dakota,2005,634605,12848,2043,9732,1073,2025,321.9,1534,169
North Dakota,2006,635867,13359,2601,9672,1086,2100.9,409,1521.1,170.8
North Dakota,2007,639715,12796,2314,9500,982,2000.3,361.7,1485,153.5
North Dakota,2008,641481,13029,2336,9782,911,2031.1,364.2,1524.9,142
North Dakota,2009,646844,12813,2426,9474,913,1980.8,375.1,1464.6,141.1
North Dakota,2010,674629,12010,2000,9137,873,1780.2,296.5,1354.4,129.4
North Dakota,2011,684740,13334,2458,9891,985,1947.3,359,1444.5,143.9
North Dakota,2012,701345,14297,2429,10687,1181,2038.5,346.3,1523.8,168.4
North Dakota,2013,723857,15356,2979,10942,1435,2121.4,411.5,1511.6,198.2
North Dakota,2014,739482,15605,2707,11384,1514,2110.3,366.1,1539.5,204.7
Ohio,1960,9706397,143187,37260,92858,13069,1475.2,383.9,956.7,134.6
Ohio,1961,9876000,148406,39677,96682,12047,1502.7,401.8,979,122
Ohio,1962,10097000,149733,40014,95938,13781,1482.9,396.3,950.2,136.5
Ohio,1963,10173000,168038,43898,109095,15045,1651.8,431.5,1072.4,147.9
Ohio,1964,10100000,187354,47100,121729,18525,1855,466.3,1205.2,183.4
Ohio,1965,10245000,186587,48199,118929,19459,1821.2,470.5,1160.8,189.9
Ohio,1966,10305000,200650,50567,125816,24267,1947.1,490.7,1220.9,235.5
Ohio,1967,10458000,244028,63540,146432,34056,2333.4,607.6,1400.2,325.6
Ohio,1968,10591000,273301,69839,163192,40270,2580.5,659.4,1540.9,380.2
Ohio,1969,10740000,309966,79489,178701,51776,2886.1,740.1,1663.9,482.1
Ohio,1970,10652017,350465,90953,207024,52488,3290.1,853.9,1943.5,492.8
Ohio,1971,10778000,362983,100520,208962,53501,3367.8,932.6,1938.8,496.4
Ohio,1972,10783000,338584,97186,193673,47725,3140,901.3,1796.1,442.6
Ohio,1973,10731000,343836,101190,202203,40443,3204.1,943,1884.3,376.9
Ohio,1974,10737000,414377,125821,245354,43202,3859.3,1171.8,2285.1,402.4
Ohio,1975,10759000,484844,136791,302174,45879,4506.4,1271.4,2808.6,426.4
Ohio,1976,10690000,487409,128618,318370,40421,4559.5,1203.2,2978.2,378.1
Ohio,1977,10701000,461553,130121,288581,42851,4313.2,1216,2696.8,400.4
Ohio,1978,10749000,456419,130543,282666,43210,4246.2,1214.5,2629.7,402
Ohio,1979,10731000,501389,138128,316162,47099,4672.3,1287.2,2946.2,438.9
Ohio,1980,10766808,531141,157874,327322,45945,4933.1,1466.3,3040.1,426.7
Ohio,1981,10776000,533498,160951,326770,45777,4950.8,1493.6,3032.4,424.8
Ohio,1982,10791000,485468,141316,302962,41190,4498.8,1309.6,2807.5,381.7
Ohio,1983,10746000,441362,124179,280156,37027,4107.2,1155.6,2607.1,344.6
Ohio,1984,10752000,418011,112887,266148,38976,3887.8,1049.9,2475.3,362.5
Ohio,1985,10744000,408882,104920,266066,37896,3805.7,976.5,2476.4,352.7
Ohio,1986,10752000,423387,106212,276779,40396,3937.8,987.8,2574.2,375.7
Ohio,1987,10784000,447964,114580,292093,41291,4154,1062.5,2708.6,382.9
Ohio,1988,10872000,455890,112130,300355,43405,4193.2,1031.4,2762.6,399.2
Ohio,1989,10907000,465143,111057,306609,47477,4264.6,1018.2,2811.1,435.3
Ohio,1990,10847115,470469,106575,310673,53221,4337.3,982.5,2864.1,490.6
Ohio,1991,10939000,489100,115423,318933,54744,4471.2,1055.2,2915.6,500.4
Ohio,1992,11016000,456017,104357,299774,51886,4139.6,947.3,2721.3,471
Ohio,1993,11091000,441550,97394,295880,48276,3981.2,878.1,2667.7,435.3
Ohio,1994,11102000,441380,96175,297792,47413,3975.7,866.3,2682.3,427.1
Ohio,1995,11151000,437424,93539,297624,46261,3922.7,838.8,2669,414.9
Ohio,1996,11173000,449935,93336,311071,45528,4027,835.4,2784.1,407.5
Ohio,1997,11186000,455799,94972,315908,45419,4074.7,844.6,2824.1,406
Ohio,1998,11209000,444438,90805,310612,43021,3965,810.1,2771.1,383.8
Ohio,1999,11256654,414264,87023,288049,39192,3680.2,773.1,2558.9,348.2
Ohio,2000,11353140,420939,88636,293277,39026,3707.7,780.7,2583.2,343.7
Ohio,2001,11389785,435115,96910,295976,42229,3820.2,850.9,2598.6,370.8
Ohio,2002,11408699,428976,99164,287045,42767,3760.1,869.2,2516,374.9
Ohio,2003,11437680,417483,95083,281383,41017,3650.1,831.3,2460.1,358.6
Ohio,2004,11450143,419337,96518,282168,40651,3662.3,842.9,2464.3,355
Ohio,2005,11470685,420705,100183,279051,41471,3668,873.4,2433,362
Ohio,2006,11478006,423334,105639,279718,37977,3688.2,920.4,2437,330.9
Ohio,2007,11466917,397681,99049,264677,33955,3468.1,863.8,2308.2,296.1
Ohio,2008,11485910,391667,102428,260788,28451,3410,891.8,2270.5,247.7
Ohio,2009,11542645,376446,104009,249777,22660,3261.3,901.1,2163.9,196.3
Ohio,2010,11537968,376836,107125,248581,21130,3266.1,928.5,2154.5,183.1
Ohio,2011,11541007,380572,112901,246744,20927,3297.6,978.3,2138,181.3
Ohio,2012,11553031,370435,105312,245372,19751,3206.4,911.6,2123.9,171
Ohio,2013,11572005,338414,91090,227799,19525,2924.4,787.2,1968.5,168.7
Ohio,2014,11594163,324528,78845,227668,18015,2799.1,680,1963.6,155.4
Oklahoma,1960,2328284,44665,12834,27270,4561,1918.4,551.2,1171.2,195.9
Oklahoma,1961,2360000,43592,12586,26513,4493,1847.1,533.3,1123.4,190.4
Oklahoma,1962,2448000,45959,12563,28501,4895,1877.4,513.2,1164.3,200
Oklahoma,1963,2487000,46008,13331,27904,4773,1849.9,536,1122,191.9
Oklahoma,1964,2465000,49743,14793,30000,4950,2018,600.1,1217,200.8
Oklahoma,1965,2482000,46795,13784,28227,4784,1885.4,555.4,1137.3,192.7
Oklahoma,1966,2458000,50357,15036,30485,4836,2048.7,611.7,1240.2,196.7
Oklahoma,1967,2495000,54045,15632,33655,4758,2166.1,626.5,1348.9,190.7
Oklahoma,1968,2518000,61532,18290,37823,5419,2443.7,726.4,1502.1,215.2
Oklahoma,1969,2568000,62443,18595,37563,6285,2431.6,724.1,1462.7,244.7
Oklahoma,1970,2559253,71004,21381,42474,7149,2774.4,835.4,1659.6,279.3
Oklahoma,1971,2610000,74830,24289,43174,7367,2867,930.6,1654.2,282.3
Oklahoma,1972,2634000,75513,26156,42288,7069,2866.9,993,1605.5,268.4
Oklahoma,1973,2663000,85755,30995,46475,8285,3220.2,1163.9,1745.2,311.1
Oklahoma,1974,2709000,103372,39421,54152,9799,3815.9,1455.2,1999,361.7
Oklahoma,1975,2712000,115933,42086,64409,9438,4274.8,1551.8,2375,348
Oklahoma,1976,2766000,116015,36441,71098,8476,4194.3,1317.5,2570.4,306.4
Oklahoma,1977,2811000,108028,36211,62632,9185,3843,1288.2,2228.1,326.8
Oklahoma,1978,2880000,108774,37433,61222,10119,3776.9,1299.8,2125.8,351.4
Oklahoma,1979,2892000,124293,42646,69292,12355,4297.8,1474.6,2396,427.2
Oklahoma,1980,3001252,139061,50802,75649,12610,4633.4,1692.7,2520.6,420.2
Oklahoma,1981,3098000,136637,49220,74460,12957,4410.5,1588.8,2403.5,418.2
Oklahoma,1982,3177000,151814,50956,85326,15532,4778.5,1603.9,2685.7,488.9
Oklahoma,1983,3298000,148599,49782,84085,14732,4505.7,1509.5,2549.6,446.7
Oklahoma,1984,3298000,147917,47979,84844,15094,4485.1,1454.8,2572.6,457.7
Oklahoma,1985,3301000,165150,53216,93233,18701,5003,1612.1,2824.4,566.5
Oklahoma,1986,3305000,184342,59054,103832,21456,5577.7,1786.8,3141.7,649.2
Oklahoma,1987,3272000,183495,58333,105369,19793,5608,1782.8,3220.3,604.9
Oklahoma,1988,3263000,168194,53624,96418,18152,5154.6,1643.4,2954.9,556.3
Oklahoma,1989,3224000,161558,50411,92270,18877,5011.1,1563.6,2862,585.5
Oklahoma,1990,3145585,158889,45531,94432,18926,5051.2,1447.5,3002,601.7
